Exemplar.Row,Exemplar.Col,Jaccard,Group
115001,115002,0.0625,P31M
115001,115003,0.103448275862069,P31M
115001,115004,0.2,P31M
115001,115005,0.176470588235294,P31M
115001,115006,0.254545454545455,P31M
115001,115007,0.0727272727272727,P31M
115001,115008,0.188679245283019,P31M
115001,115009,0.129032258064516,P31M
115001,115010,0.0862068965517241,P31M
115001,115011,0.203703703703704,P31M
115001,115012,0.103448275862069,P31M
115001,115013,0.0740740740740741,P31M
115001,115014,0.172413793103448,P31M
115001,115015,0.0892857142857143,P31M
115001,115016,0.0535714285714286,P31M
115001,115017,0.186440677966102,P31M
115001,115018,0.153846153846154,P31M
115001,115019,0.193548387096774,P31M
115001,115020,0.254545454545455,P31M
115002,115003,0.214285714285714,P31M
115002,115004,0.1875,P31M
115002,115005,0.103448275862069,P31M
115002,115006,0.106060606060606,P31M
115002,115007,0.188679245283019,P31M
115002,115008,0.196428571428571,P31M
115002,115009,0.121212121212121,P31M
115002,115010,0.135593220338983,P31M
115002,115011,0.189655172413793,P31M
115002,115012,0.172413793103448,P31M
115002,115013,0.169811320754717,P31M
115002,115014,0.2,P31M
115002,115015,0.140350877192982,P31M
115002,115016,0.125,P31M
115002,115017,0.121212121212121,P31M
115002,115018,0.103448275862069,P31M
115002,115019,0.147058823529412,P31M
115002,115020,0.140625,P31M
115003,115004,0.180327868852459,P31M
115003,115005,0.0526315789473684,P31M
115003,115006,0.169491525423729,P31M
115003,115007,0.113207547169811,P31M
115003,115008,0.125,P31M
115003,115009,0.129032258064516,P31M
115003,115010,0.145454545454545,P31M
115003,115011,0.181818181818182,P31M
115003,115012,0.185185185185185,P31M
115003,115013,0.137254901960784,P31M
115003,115014,0.192982456140351,P31M
115003,115015,0.196078431372549,P31M
115003,115016,0.113207547169811,P31M
115003,115017,0.129032258064516,P31M
115003,115018,0.176470588235294,P31M
115003,115019,0.15625,P31M
115003,115020,0.189655172413793,P31M
115004,115005,0.172413793103448,P31M
115004,115006,0.132352941176471,P31M
115004,115007,0.116666666666667,P31M
115004,115008,0.203389830508475,P31M
115004,115009,0.258064516129032,P31M
115004,115010,0.163934426229508,P31M
115004,115011,0.17741935483871,P31M
115004,115012,0.180327868852459,P31M
115004,115013,0.11864406779661,P31M
115004,115014,0.225806451612903,P31M
115004,115015,0.112903225806452,P31M
115004,115016,0.155172413793103,P31M
115004,115017,0.21875,P31M
115004,115018,0.192982456140351,P31M
115004,115019,0.223880597014925,P31M
115004,115020,0.222222222222222,P31M
115005,115006,0.140350877192982,P31M
115005,115007,0.25,P31M
115005,115008,0.0925925925925926,P31M
115005,115009,0.1,P31M
115005,115010,0.134615384615385,P31M
115005,115011,0.12962962962963,P31M
115005,115012,0.132075471698113,P31M
115005,115013,0.0588235294117647,P31M
115005,115014,0.142857142857143,P31M
115005,115015,0.117647058823529,P31M
115005,115016,0.1,P31M
115005,115017,0.11864406779661,P31M
115005,115018,0.0769230769230769,P31M
115005,115019,0.147540983606557,P31M
115005,115020,0.160714285714286,P31M
115006,115007,0.142857142857143,P31M
115006,115008,0.152542372881356,P31M
115006,115009,0.153846153846154,P31M
115006,115010,0.133333333333333,P31M
115006,115011,0.228070175438596,P31M
115006,115012,0.15,P31M
115006,115013,0.166666666666667,P31M
115006,115014,0.17741935483871,P31M
115006,115015,0.157894736842105,P31M
115006,115016,0.142857142857143,P31M
115006,115017,0.153846153846154,P31M
115006,115018,0.203703703703704,P31M
115006,115019,0.161764705882353,P31M
115006,115020,0.213114754098361,P31M
115007,115008,0.0740740740740741,P31M
115007,115009,0.120689655172414,P31M
115007,115010,0.0740740740740741,P31M
115007,115011,0.111111111111111,P31M
115007,115012,0.0925925925925926,P31M
115007,115013,0.127659574468085,P31M
115007,115014,0.105263157894737,P31M
115007,115015,0.0980392156862745,P31M
115007,115016,0.102040816326531,P31M
115007,115017,0.120689655172414,P31M
115007,115018,0.0377358490566038,P31M
115007,115019,0.112903225806452,P31M
115007,115020,0.103448275862069,P31M
115008,115009,0.131147540983607,P31M
115008,115010,0.148148148148148,P31M
115008,115011,0.254901960784314,P31M
115008,115012,0.188679245283019,P31M
115008,115013,0.0754716981132075,P31M
115008,115014,0.155172413793103,P31M
115008,115015,0.111111111111111,P31M
115008,115016,0.0943396226415094,P31M
115008,115017,0.131147540983607,P31M
115008,115018,0.113207547169811,P31M
115008,115019,0.216666666666667,P31M
115008,115020,0.172413793103448,P31M
115009,115010,0.189655172413793,P31M
115009,115011,0.126984126984127,P31M
115009,115012,0.166666666666667,P31M
115009,115013,0.103448275862069,P31M
115009,115014,0.15625,P31M
115009,115015,0.0806451612903226,P31M
115009,115016,0.160714285714286,P31M
115009,115017,0.206349206349206,P31M
115009,115018,0.1,P31M
115009,115019,0.159420289855072,P31M
115009,115020,0.136363636363636,P31M
115010,115011,0.0847457627118644,P31M
115010,115012,0.125,P31M
115010,115013,0.163265306122449,P31M
115010,115014,0.288461538461538,P31M
115010,115015,0.153846153846154,P31M
115010,115016,0.208333333333333,P31M
115010,115017,0.15,P31M
115010,115018,0.134615384615385,P31M
115010,115019,0.216666666666667,P31M
115010,115020,0.114754098360656,P31M
115011,115012,0.226415094339623,P31M
115011,115013,0.113207547169811,P31M
115011,115014,0.232142857142857,P31M
115011,115015,0.215686274509804,P31M
115011,115016,0.111111111111111,P31M
115011,115017,0.183333333333333,P31M
115011,115018,0.150943396226415,P31M
115011,115019,0.19047619047619,P31M
115011,115020,0.25,P31M
115012,115013,0.16,P31M
115012,115014,0.192982456140351,P31M
115012,115015,0.12962962962963,P31M
115012,115016,0.156862745098039,P31M
115012,115017,0.186440677966102,P31M
115012,115018,0.2,P31M
115012,115019,0.174603174603175,P31M
115012,115020,0.189655172413793,P31M
115013,115014,0.169811320754717,P31M
115013,115015,0.1,P31M
115013,115016,0.0816326530612245,P31M
115013,115017,0.207547169811321,P31M
115013,115018,0.102040816326531,P31M
115013,115019,0.152542372881356,P31M
115013,115020,0.0862068965517241,P31M
115014,115015,0.101694915254237,P31M
115014,115016,0.145454545454545,P31M
115014,115017,0.213114754098361,P31M
115014,115018,0.185185185185185,P31M
115014,115019,0.21875,P31M
115014,115020,0.216666666666667,P31M
115015,115016,0.142857142857143,P31M
115015,115017,0.155172413793103,P31M
115015,115018,0.0754716981132075,P31M
115015,115019,0.109375,P31M
115015,115020,0.2,P31M
115016,115017,0.181818181818182,P31M
115016,115018,0.0576923076923077,P31M
115016,115019,0.131147540983607,P31M
115016,115020,0.163636363636364,P31M
115017,115018,0.178571428571429,P31M
115017,115019,0.194029850746269,P31M
115017,115020,0.209677419354839,P31M
115018,115019,0.111111111111111,P31M
115018,115020,0.181818181818182,P31M
115019,115020,0.161764705882353,P31M
