Exemplar.Row,Exemplar.Col,Jaccard,Group
101001,101002,0.192307692307692,P1
101001,101003,0.212765957446809,P1
101001,101004,0.169811320754717,P1
101001,101005,0.241379310344828,P1
101001,101006,0.222222222222222,P1
101001,101007,0.113207547169811,P1
101001,101008,0.166666666666667,P1
101001,101009,0.2,P1
101001,101010,0.152542372881356,P1
101001,101011,0.0638297872340425,P1
101001,101012,0.22,P1
101001,101013,0.0769230769230769,P1
101001,101014,0.145454545454545,P1
101001,101015,0.166666666666667,P1
101001,101016,0.142857142857143,P1
101001,101017,0.153846153846154,P1
101001,101018,0.101694915254237,P1
101001,101019,0.191489361702128,P1
101001,101020,0.207547169811321,P1
101002,101003,0.235294117647059,P1
101002,101004,0.214285714285714,P1
101002,101005,0.258064516129032,P1
101002,101006,0.180327868852459,P1
101002,101007,0.160714285714286,P1
101002,101008,0.210526315789474,P1
101002,101009,0.178571428571429,P1
101002,101010,0.233333333333333,P1
101002,101011,0.142857142857143,P1
101002,101012,0.218181818181818,P1
101002,101013,0.26530612244898,P1
101002,101014,0.210526315789474,P1
101002,101015,0.169491525423729,P1
101002,101016,0.192307692307692,P1
101002,101017,0.178571428571429,P1
101002,101018,0.314814814814815,P1
101002,101019,0.148148148148148,P1
101002,101020,0.228070175438596,P1
101003,101004,0.145454545454545,P1
101003,101005,0.280701754385965,P1
101003,101006,0.240740740740741,P1
101003,101007,0.132075471698113,P1
101003,101008,0.230769230769231,P1
101003,101009,0.22,P1
101003,101010,0.189655172413793,P1
101003,101011,0.159090909090909,P1
101003,101012,0.169811320754717,P1
101003,101013,0.212765957446809,P1
101003,101014,0.185185185185185,P1
101003,101015,0.207547169811321,P1
101003,101016,0.14,P1
101003,101017,0.196078431372549,P1
101003,101018,0.178571428571429,P1
101003,101019,0.239130434782609,P1
101003,101020,0.160714285714286,P1
101004,101005,0.238095238095238,P1
101004,101006,0.2,P1
101004,101007,0.181818181818182,P1
101004,101008,0.232142857142857,P1
101004,101009,0.2,P1
101004,101010,0.233333333333333,P1
101004,101011,0.12,P1
101004,101012,0.218181818181818,P1
101004,101013,0.26530612244898,P1
101004,101014,0.189655172413793,P1
101004,101015,0.189655172413793,P1
101004,101016,0.169811320754717,P1
101004,101017,0.137931034482759,P1
101004,101018,0.183333333333333,P1
101004,101019,0.192307692307692,P1
101004,101020,0.206896551724138,P1
101005,101006,0.205882352941176,P1
101005,101007,0.209677419354839,P1
101005,101008,0.215384615384615,P1
101005,101009,0.169230769230769,P1
101005,101010,0.235294117647059,P1
101005,101011,0.2,P1
101005,101012,0.305084745762712,P1
101005,101013,0.241379310344828,P1
101005,101014,0.253968253968254,P1
101005,101015,0.274193548387097,P1
101005,101016,0.263157894736842,P1
101005,101017,0.206349206349206,P1
101005,101018,0.265625,P1
101005,101019,0.220338983050847,P1
101005,101020,0.311475409836066,P1
101006,101007,0.210526315789474,P1
101006,101008,0.23728813559322,P1
101006,101009,0.25,P1
101006,101010,0.258064516129032,P1
101006,101011,0.2,P1
101006,101012,0.314814814814815,P1
101006,101013,0.245283018867925,P1
101006,101014,0.280701754385965,P1
101006,101015,0.158730158730159,P1
101006,101016,0.2,P1
101006,101017,0.186440677966102,P1
101006,101018,0.271186440677966,P1
101006,101019,0.222222222222222,P1
101006,101020,0.233333333333333,P1
101007,101008,0.157894736842105,P1
101007,101009,0.166666666666667,P1
101007,101010,0.224137931034483,P1
101007,101011,0.152173913043478,P1
101007,101012,0.12280701754386,P1
101007,101013,0.0925925925925926,P1
101007,101014,0.222222222222222,P1
101007,101015,0.157894736842105,P1
101007,101016,0.113207547169811,P1
101007,101017,0.145454545454545,P1
101007,101018,0.283018867924528,P1
101007,101019,0.204081632653061,P1
101007,101020,0.196428571428571,P1
101008,101009,0.264150943396226,P1
101008,101010,0.19047619047619,P1
101008,101011,0.14,P1
101008,101012,0.192982456140351,P1
101008,101013,0.26,P1
101008,101014,0.228070175438596,P1
101008,101015,0.206896551724138,P1
101008,101016,0.188679245283019,P1
101008,101017,0.155172413793103,P1
101008,101018,0.180327868852459,P1
101008,101019,0.235294117647059,P1
101008,101020,0.203389830508475,P1
101009,101010,0.263157894736842,P1
101009,101011,0.173913043478261,P1
101009,101012,0.181818181818182,P1
101009,101013,0.2,P1
101009,101014,0.240740740740741,P1
101009,101015,0.116666666666667,P1
101009,101016,0.224489795918367,P1
101009,101017,0.230769230769231,P1
101009,101018,0.232142857142857,P1
101009,101019,0.2,P1
101009,101020,0.192982456140351,P1
101010,101011,0.192307692307692,P1
101010,101012,0.140625,P1
101010,101013,0.172413793103448,P1
101010,101014,0.229508196721311,P1
101010,101015,0.229508196721311,P1
101010,101016,0.172413793103448,P1
101010,101017,0.241379310344828,P1
101010,101018,0.241935483870968,P1
101010,101019,0.192982456140351,P1
101010,101020,0.225806451612903,P1
101011,101012,0.195652173913043,P1
101011,101013,0.25,P1
101011,101014,0.266666666666667,P1
101011,101015,0.117647058823529,P1
101011,101016,0.162790697674419,P1
101011,101017,0.148936170212766,P1
101011,101018,0.18,P1
101011,101019,0.136363636363636,P1
101011,101020,0.137254901960784,P1
101012,101013,0.22,P1
101012,101014,0.192982456140351,P1
101012,101015,0.236363636363636,P1
101012,101016,0.150943396226415,P1
101012,101017,0.160714285714286,P1
101012,101018,0.129032258064516,P1
101012,101019,0.244897959183673,P1
101012,101020,0.232142857142857,P1
101013,101014,0.285714285714286,P1
101013,101015,0.145454545454545,P1
101013,101016,0.272727272727273,P1
101013,101017,0.153846153846154,P1
101013,101018,0.160714285714286,P1
101013,101019,0.166666666666667,P1
101013,101020,0.230769230769231,P1
101014,101015,0.147540983606557,P1
101014,101016,0.188679245283019,P1
101014,101017,0.196428571428571,P1
101014,101018,0.180327868852459,P1
101014,101019,0.188679245283019,P1
101014,101020,0.224137931034483,P1
101015,101016,0.235294117647059,P1
101015,101017,0.288461538461538,P1
101015,101018,0.161290322580645,P1
101015,101019,0.26,P1
101015,101020,0.203389830508475,P1
101016,101017,0.2,P1
101016,101018,0.160714285714286,P1
101016,101019,0.217391304347826,P1
101016,101020,0.230769230769231,P1
101017,101018,0.169491525423729,P1
101017,101019,0.276595744680851,P1
101017,101020,0.152542372881356,P1
101018,101019,0.203703703703704,P1
101018,101020,0.19672131147541,P1
101019,101020,0.207547169811321,P1
