Exemplar.Row,Exemplar.Col,Jaccard,Group
116001,116002,0.12,P6
116001,116003,0.112903225806452,P6
116001,116004,0.0769230769230769,P6
116001,116005,0.133333333333333,P6
116001,116006,0.145161290322581,P6
116001,116007,0.103448275862069,P6
116001,116008,0.210526315789474,P6
116001,116009,0.116666666666667,P6
116001,116010,0.131147540983607,P6
116001,116011,0.150943396226415,P6
116001,116012,0.158730158730159,P6
116001,116013,0.153846153846154,P6
116001,116014,0.222222222222222,P6
116001,116015,0.19047619047619,P6
116001,116016,0.192982456140351,P6
116001,116017,0.0819672131147541,P6
116001,116018,0.12280701754386,P6
116001,116019,0.169811320754717,P6
116001,116020,0.112903225806452,P6
116002,116003,0.18,P6
116002,116004,0.0952380952380952,P6
116002,116005,0.115384615384615,P6
116002,116006,0.109090909090909,P6
116002,116007,0.125,P6
116002,116008,0.134615384615385,P6
116002,116009,0.163265306122449,P6
116002,116010,0.204081632653061,P6
116002,116011,0.159090909090909,P6
116002,116012,0.0677966101694915,P6
116002,116013,0.0869565217391304,P6
116002,116014,0.142857142857143,P6
116002,116015,0.140350877192982,P6
116002,116016,0.16,P6
116002,116017,0.0980392156862745,P6
116002,116018,0.08,P6
116002,116019,0.0612244897959184,P6
116002,116020,0.204081632653061,P6
116003,116004,0.0535714285714286,P6
116003,116005,0.163934426229508,P6
116003,116006,0.193548387096774,P6
116003,116007,0.155172413793103,P6
116003,116008,0.161290322580645,P6
116003,116009,0.206896551724138,P6
116003,116010,0.2,P6
116003,116011,0.163636363636364,P6
116003,116012,0.1875,P6
116003,116013,0.0862068965517241,P6
116003,116014,0.078125,P6
116003,116015,0.21875,P6
116003,116016,0.109375,P6
116003,116017,0.15,P6
116003,116018,0.116666666666667,P6
116003,116019,0.160714285714286,P6
116003,116020,0.161290322580645,P6
116004,116005,0.0943396226415094,P6
116004,116006,0.109090909090909,P6
116004,116007,0.102040816326531,P6
116004,116008,0.156862745098039,P6
116004,116009,0.0961538461538462,P6
116004,116010,0.0925925925925926,P6
116004,116011,0.0851063829787234,P6
116004,116012,0.0862068965517241,P6
116004,116013,0.0869565217391304,P6
116004,116014,0.0980392156862745,P6
116004,116015,0.160714285714286,P6
116004,116016,0.16,P6
116004,116017,0.0980392156862745,P6
116004,116018,0.0588235294117647,P6
116004,116019,0.04,P6
116004,116020,0.0925925925925926,P6
116005,116006,0.19672131147541,P6
116005,116007,0.157894736842105,P6
116005,116008,0.183333333333333,P6
116005,116009,0.15,P6
116005,116010,0.145161290322581,P6
116005,116011,0.211538461538462,P6
116005,116012,0.119402985074627,P6
116005,116013,0.0689655172413793,P6
116005,116014,0.152542372881356,P6
116005,116015,0.166666666666667,P6
116005,116016,0.111111111111111,P6
116005,116017,0.152542372881356,P6
116005,116018,0.222222222222222,P6
116005,116019,0.103448275862069,P6
116005,116020,0.183333333333333,P6
116006,116007,0.169491525423729,P6
116006,116008,0.121212121212121,P6
116006,116009,0.161290322580645,P6
116006,116010,0.15625,P6
116006,116011,0.1,P6
116006,116012,0.164179104477612,P6
116006,116013,0.0833333333333333,P6
116006,116014,0.145161290322581,P6
116006,116015,0.142857142857143,P6
116006,116016,0.0895522388059701,P6
116006,116017,0.163934426229508,P6
116006,116018,0.131147540983607,P6
116006,116019,0.175438596491228,P6
116006,116020,0.138461538461538,P6
116007,116008,0.0983606557377049,P6
116007,116009,0.160714285714286,P6
116007,116010,0.116666666666667,P6
116007,116011,0.113207547169811,P6
116007,116012,0.163934426229508,P6
116007,116013,0.0545454545454545,P6
116007,116014,0.0847457627118644,P6
116007,116015,0.19672131147541,P6
116007,116016,0.1,P6
116007,116017,0.0847457627118644,P6
116007,116018,0.192307692307692,P6
116007,116019,0.132075471698113,P6
116007,116020,0.0634920634920635,P6
116008,116009,0.228070175438596,P6
116008,116010,0.125,P6
116008,116011,0.142857142857143,P6
116008,116012,0.225806451612903,P6
116008,116013,0.105263157894737,P6
116008,116014,0.15,P6
116008,116015,0.238095238095238,P6
116008,116016,0.126984126984127,P6
116008,116017,0.15,P6
116008,116018,0.155172413793103,P6
116008,116019,0.120689655172414,P6
116008,116020,0.161290322580645,P6
116009,116010,0.166666666666667,P6
116009,116011,0.107142857142857,P6
116009,116012,0.121212121212121,P6
116009,116013,0.0517241379310345,P6
116009,116014,0.0983606557377049,P6
116009,116015,0.169230769230769,P6
116009,116016,0.169491525423729,P6
116009,116017,0.135593220338983,P6
116009,116018,0.0833333333333333,P6
116009,116019,0.125,P6
116009,116020,0.147540983606557,P6
116010,116011,0.0847457627118644,P6
116010,116012,0.0555555555555556,P6
116010,116013,0.0161290322580645,P6
116010,116014,0.0952380952380952,P6
116010,116015,0.130434782608696,P6
116010,116016,0.0923076923076923,P6
116010,116017,0.15,P6
116010,116018,0.218181818181818,P6
116010,116019,0.101694915254237,P6
116010,116020,0.161290322580645,P6
116011,116012,0.214285714285714,P6
116011,116013,0.122448979591837,P6
116011,116014,0.0892857142857143,P6
116011,116015,0.228070175438596,P6
116011,116016,0.145454545454545,P6
116011,116017,0.173076923076923,P6
116011,116018,0.134615384615385,P6
116011,116019,0.0961538461538462,P6
116011,116020,0.0847457627118644,P6
116012,116013,0.218181818181818,P6
116012,116014,0.106060606060606,P6
116012,116015,0.188405797101449,P6
116012,116016,0.136363636363636,P6
116012,116017,0.17741935483871,P6
116012,116018,0.145161290322581,P6
116012,116019,0.131147540983607,P6
116012,116020,0.151515151515152,P6
116013,116014,0.153846153846154,P6
116013,116015,0.0952380952380952,P6
116013,116016,0.192307692307692,P6
116013,116017,0.132075471698113,P6
116013,116018,0.115384615384615,P6
116013,116019,0.12,P6
116013,116020,0.235294117647059,P6
116014,116015,0.153846153846154,P6
116014,116016,0.114754098360656,P6
116014,116017,0.11864406779661,P6
116014,116018,0.12280701754386,P6
116014,116019,0.148148148148148,P6
116014,116020,0.189655172413793,P6
116015,116016,0.184615384615385,P6
116015,116017,0.209677419354839,P6
116015,116018,0.0735294117647059,P6
116015,116019,0.145161290322581,P6
116015,116020,0.0684931506849315,P6
116016,116017,0.0793650793650794,P6
116016,116018,0.0476190476190476,P6
116016,116019,0.142857142857143,P6
116016,116020,0.0923076923076923,P6
116017,116018,0.12280701754386,P6
116017,116019,0.169811320754717,P6
116017,116020,0.169491525423729,P6
116018,116019,0.2,P6
116018,116020,0.175438596491228,P6
116019,116020,0.101694915254237,P6
