Exemplar.Row,Exemplar.Col,Jaccard,Group
116001,116002,0.0740740740740741,P6
116001,116003,0.0909090909090909,P6
116001,116004,0.103448275862069,P6
116001,116005,0.0862068965517241,P6
116001,116006,0.207547169811321,P6
116001,116007,0.155172413793103,P6
116001,116008,0.0655737704918033,P6
116001,116009,0.203389830508475,P6
116001,116010,0.163636363636364,P6
116001,116011,0.142857142857143,P6
116001,116012,0.137931034482759,P6
116001,116013,0.0483870967741935,P6
116001,116014,0.111111111111111,P6
116001,116015,0.0714285714285714,P6
116001,116016,0.178571428571429,P6
116001,116017,0.107142857142857,P6
116001,116018,0.0892857142857143,P6
116001,116019,0.127272727272727,P6
116001,116020,0.0930232558139535,P6
116002,116003,0.0943396226415094,P6
116002,116004,0.087719298245614,P6
116002,116005,0.109090909090909,P6
116002,116006,0.127272727272727,P6
116002,116007,0.120689655172414,P6
116002,116008,0.125,P6
116002,116009,0.0952380952380952,P6
116002,116010,0.087719298245614,P6
116002,116011,0.0689655172413793,P6
116002,116012,0.0491803278688525,P6
116002,116013,0.125,P6
116002,116014,0.133333333333333,P6
116002,116015,0.0943396226415094,P6
116002,116016,0.103448275862069,P6
116002,116017,0.0714285714285714,P6
116002,116018,0.156862745098039,P6
116002,116019,0.0714285714285714,P6
116002,116020,0.125,P6
116003,116004,0.12280701754386,P6
116003,116005,0.125,P6
116003,116006,0.103448275862069,P6
116003,116007,0.135593220338983,P6
116003,116008,0.203703703703704,P6
116003,116009,0.126984126984127,P6
116003,116010,0.12280701754386,P6
116003,116011,0.12280701754386,P6
116003,116012,0.137931034482759,P6
116003,116013,0.120689655172414,P6
116003,116014,0.206896551724138,P6
116003,116015,0.153846153846154,P6
116003,116016,0.137931034482759,P6
116003,116017,0.192307692307692,P6
116003,116018,0.0892857142857143,P6
116003,116019,0.087719298245614,P6
116003,116020,0.0930232558139535,P6
116004,116005,0.0983606557377049,P6
116004,116006,0.152542372881356,P6
116004,116007,0.163934426229508,P6
116004,116008,0.112903225806452,P6
116004,116009,0.136363636363636,P6
116004,116010,0.0967741935483871,P6
116004,116011,0.152542372881356,P6
116004,116012,0.206896551724138,P6
116004,116013,0.15,P6
116004,116014,0.121212121212121,P6
116004,116015,0.12280701754386,P6
116004,116016,0.228070175438596,P6
116004,116017,0.137931034482759,P6
116004,116018,0.120689655172414,P6
116004,116019,0.178571428571429,P6
116004,116020,0.108695652173913,P6
116005,116006,0.155172413793103,P6
116005,116007,0.129032258064516,P6
116005,116008,0.152542372881356,P6
116005,116009,0.0882352941176471,P6
116005,116010,0.0634920634920635,P6
116005,116011,0.175438596491228,P6
116005,116012,0.169491525423729,P6
116005,116013,0.152542372881356,P6
116005,116014,0.19672131147541,P6
116005,116015,0.125,P6
116005,116016,0.0952380952380952,P6
116005,116017,0.160714285714286,P6
116005,116018,0.103448275862069,P6
116005,116019,0.120689655172414,P6
116005,116020,0.19047619047619,P6
116006,116007,0.163934426229508,P6
116006,116008,0.112903225806452,P6
116006,116009,0.119402985074627,P6
116006,116010,0.114754098360656,P6
116006,116011,0.114754098360656,P6
116006,116012,0.147540983606557,P6
116006,116013,0.078125,P6
116006,116014,0.174603174603175,P6
116006,116015,0.12280701754386,P6
116006,116016,0.129032258064516,P6
116006,116017,0.137931034482759,P6
116006,116018,0.101694915254237,P6
116006,116019,0.157894736842105,P6
116006,116020,0.0851063829787234,P6
116007,116008,0.142857142857143,P6
116007,116009,0.114285714285714,P6
116007,116010,0.163934426229508,P6
116007,116011,0.163934426229508,P6
116007,116012,0.216666666666667,P6
116007,116013,0.241379310344828,P6
116007,116014,0.166666666666667,P6
116007,116015,0.218181818181818,P6
116007,116016,0.140625,P6
116007,116017,0.15,P6
116007,116018,0.214285714285714,P6
116007,116019,0.210526315789474,P6
116007,116020,0.102040816326531,P6
116008,116009,0.169230769230769,P6
116008,116010,0.131147540983607,P6
116008,116011,0.0952380952380952,P6
116008,116012,0.183333333333333,P6
116008,116013,0.166666666666667,P6
116008,116014,0.171875,P6
116008,116015,0.160714285714286,P6
116008,116016,0.109375,P6
116008,116017,0.116666666666667,P6
116008,116018,0.137931034482759,P6
116008,116019,0.155172413793103,P6
116008,116020,0.130434782608696,P6
116009,116010,0.153846153846154,P6
116009,116011,0.153846153846154,P6
116009,116012,0.166666666666667,P6
116009,116013,0.101449275362319,P6
116009,116014,0.191176470588235,P6
116009,116015,0.183333333333333,P6
116009,116016,0.262295081967213,P6
116009,116017,0.106060606060606,P6
116009,116018,0.107692307692308,P6
116009,116019,0.123076923076923,P6
116009,116020,0.115384615384615,P6
116010,116011,0.114754098360656,P6
116010,116012,0.206896551724138,P6
116010,116013,0.112903225806452,P6
116010,116014,0.15625,P6
116010,116015,0.142857142857143,P6
116010,116016,0.09375,P6
116010,116017,0.137931034482759,P6
116010,116018,0.120689655172414,P6
116010,116019,0.157894736842105,P6
116010,116020,0.0625,P6
116011,116012,0.166666666666667,P6
116011,116013,0.232142857142857,P6
116011,116014,0.193548387096774,P6
116011,116015,0.185185185185185,P6
116011,116016,0.111111111111111,P6
116011,116017,0.0819672131147541,P6
116011,116018,0.140350877192982,P6
116011,116019,0.222222222222222,P6
116011,116020,0.133333333333333,P6
116012,116013,0.0923076923076923,P6
116012,116014,0.169230769230769,P6
116012,116015,0.245283018867925,P6
116012,116016,0.2,P6
116012,116017,0.152542372881356,P6
116012,116018,0.0983606557377049,P6
116012,116019,0.172413793103448,P6
116012,116020,0.127659574468085,P6
116013,116014,0.209677419354839,P6
116013,116015,0.203703703703704,P6
116013,116016,0.109375,P6
116013,116017,0.116666666666667,P6
116013,116018,0.157894736842105,P6
116013,116019,0.218181818181818,P6
116013,116020,0.106382978723404,P6
116014,116015,0.166666666666667,P6
116014,116016,0.117647058823529,P6
116014,116017,0.180327868852459,P6
116014,116018,0.109375,P6
116014,116019,0.0909090909090909,P6
116014,116020,0.0961538461538462,P6
116015,116016,0.0645161290322581,P6
116015,116017,0.192307692307692,P6
116015,116018,0.0892857142857143,P6
116015,116019,0.192307692307692,P6
116015,116020,0.119047619047619,P6
116016,116017,0.133333333333333,P6
116016,116018,0.175438596491228,P6
116016,116019,0.114754098360656,P6
116016,116020,0.06,P6
116017,116018,0.0862068965517241,P6
116017,116019,0.142857142857143,P6
116017,116020,0.0652173913043478,P6
116018,116019,0.105263157894737,P6
116018,116020,0.142857142857143,P6
116019,116020,0.113636363636364,P6
